timestamp_us,sensor_1,sensor_2
1212826474,0,0
1212826674,0,0
1212826874,0,0
1212827074,0,0
1212827274,0,0
1212827474,0,0
1212827674,0,0
1212827874,0,0
1212828074,0,0
1212828274,0,0
1212828474,1,0
1212828674,1,0
1212828874,1,0
1212829074,1,0
1212829274,1,0
1212829474,0,0
1212829674,0,0
1212829874,0,0
1212830074,0,0
1212830274,0,0
1212830474,0,0
1212830674,0,0
1212830874,0,0
1212831074,0,0
1212831274,0,0
1212831474,0,0
1212831674,0,0
1212831874,0,0
1212832074,0,0
1212832274,0,0
1212832474,0,0
1212832674,0,0
1212832874,0,0
1212833074,0,0
1212833274,0,0
1212833474,0,0
1212833674,0,0
1212833874,0,0
1212834074,0,0
1212834274,0,0
1212834474,0,0
1212834674,0,0
1212834874,0,0
1212835074,0,0
1212835274,0,0
1212835474,0,0
1212835674,0,0
1212835874,0,0
1212836074,0,0
1212836274,0,0
1212836474,0,0
1212836674,0,0
1212836874,0,0
1212837074,0,0
1212837274,0,0
1212837474,0,0
1212837674,0,0
1212837874,0,0
1212838074,0,0
1212838274,0,0
1212838474,0,0
1212838674,0,0
1212838874,0,0
1212839074,0,0
1212839274,0,0
1212839474,0,0
1212839674,0,0
1212839874,0,0
1212840074,0,0
1212840274,0,0
1212840474,0,0
1212840674,0,0
1212840874,0,0
